x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
1.0,0.30434782608695654,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.4060283687943262,0.0,0.40602836879432624,0.2658875091307524,0.0,0.2,0.34616104868913805,0.40602836879432624,1.0,1.0
1.0,0.3188405797101449,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.5868794326241135,0.0,0.5868794326241135,0.13440467494521552,0.0,0.2,0.34616104868913805,0.5868794326241135,1.0,1.0
1.0,0.37681159420289856,1.0,0.7407407407407406,0.5856302543642183,0.5812989411475006,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.22163120567375882,0.0,0.22163120567375671,0.5178962746530315,0.0,0.2,0.34616104868913805,0.22163120567375671,1.0,1.0
1.0,0.37681159420289856,1.0,0.7407407407407406,0.4298006986496598,0.424860871706476,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.6028368794326241,0.0,0.6028368794326241,0.13075237399561723,0.0,0.2,0.34616104868913805,0.6028368794326241,1.0,1.0
1.0,0.9420289855072463,1.0,0.7447995941146626,0.29986310401401517,0.29401625215464167,0.1729711375212222,0.5898292342390722,0.3657796106984054,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.40070921985815605,0.0,0.4007092198581561,0.3245434623813002,0.0,1.0,0.0,0.4007092198581561,1.0,1.0
1.0,0.6956521739130435,1.0,0.732115677321157,0.4177669676660814,0.4128933760157597,0.19687606112054346,0.5840511223284286,0.38469391867384933,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.36879432624113473,0.0,0.36879432624113473,0.33990869247626004,0.0,0.8,0.03838951310861416,0.36879432624113473,1.0,1.0
1.0,0.4492753623188406,1.0,0.7295788939624556,0.5387834876975125,0.5347919231716326,0.20079796264855695,0.5897433143593602,0.3877970473260705,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.35638297872340424,0.0,0.3563829787234043,0.33684806428049674,0.0,0.6,0.07490636704119856,0.3563829787234043,1.0,1.0
1.0,0.43478260869565216,1.0,0.6544901065449009,0.6243241565790288,0.6231248460970203,0.26015280135823415,0.28997959402856865,0.4347604142878253,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.3457446808510638,0.0,0.3457446808510638,0.3115412710007304,0.0,0.4,0.11048689138576705,0.3457446808510638,1.0,1.0
1.0,0.6666666666666666,1.0,0.7447995941146626,0.29986310401401517,0.29401625215464167,0.1729711375212222,0.5898292342390722,0.3657796106984054,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.40070921985815605,0.0,0.4007092198581561,0.31648283418553685,0.0,0.1,0.8848314606741565,0.4007092198581561,1.0,1.0
1.0,0.6086956521739131,1.0,0.732115677321157,0.4177669676660814,0.4128933760157597,0.19687606112054346,0.5840511223284286,0.38469391867384933,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.36879432624113473,0.0,0.36879432624113473,0.3316289262235208,0.0,0.0,0.9250936329588014,0.36879432624113473,1.0,1.0
